click_id,client_id,click_datetime,source,campaign,geo,device,placement,click_cost,ip,user_agent
1182,c_24,2025-09-19 04:20:34,email_aff,loan_cmp1,CO,mobile,comparison,1.18,214.175.229.120,Edge
1192,c_195,2025-09-19 05:31:01,google_ads,brand_search,CO,mobile,native_widget,1.24,154.18.48.137,Chrome
368,c_102,2025-09-19 06:29:43,google_ads,lookalike,CO,mobile,comparison,0.09,115.194.63.104,Firefox
1161,c_272,2025-09-19 06:40:22,facebook_ads,display_ret,VN,desktop,native_widget,1.36,94.85.44.163,Chrome
858,c_417,2025-09-19 07:00:30,tiktok_ads,loan_cmp1,MX,mobile,comparison,1.34,90.251.24.77,Android WebView
327,c_73,2025-09-19 07:12:43,tiktok_ads,brand_search,CO,mobile,homepage,0.53,233.199.206.157,Firefox
823,c_353,2025-09-19 08:00:10,google_ads,brand_search,MX,mobile,blog,0.23,61.250.42.13,Edge
310,c_127,2025-09-19 08:19:03,network_x,cashback_promo,CO,mobile,blog,0.38,43.121.41.170,Safari
263,c_100,2025-09-19 09:00:41,network_x,lookalike,CO,tablet,popup,0.11,157.161.60.219,Chrome
299,c_453,2025-09-19 09:52:11,email_aff,loan_cmp2,MX,tablet,comparison,0.38,43.202.89.148,Edge
895,c_457,2025-09-19 10:18:52,tiktok_ads,brand_search,MX,desktop,homepage,0.18,198.187.6.97,Firefox
1,c_103,2025-09-19 10:19:54,email_aff,lookalike,VN,mobile,blog,0.72,117.100.104.152,Firefox
1083,c_33,2025-09-19 11:17:43,facebook_ads,display_ret,MX,desktop,homepage,1.02,42.215.180.116,Edge
682,c_247,2025-09-19 12:05:16,facebook_ads,loan_cmp1,CO,mobile,homepage,0.92,70.63.221.75,Chrome
322,c_126,2025-09-19 12:12:19,google_ads,display_ret,VN,desktop,popup,0.22,234.28.11.206,Firefox
932,c_396,2025-09-19 13:13:26,email_aff,loan_cmp2,KZ,desktop,homepage,1.09,199.218.71.244,Firefox
180,c_264,2025-09-19 13:14:44,network_x,brand_search,CO,desktop,native_widget,1.12,193.87.101.8,Android WebView
165,c_145,2025-09-19 13:23:51,facebook_ads,cashback_promo,CO,desktop,popup,0.08,212.104.248.108,Chrome
222,c_327,2025-09-19 14:29:02,tiktok_ads,brand_search,MX,mobile,popup,0.7,120.166.181.61,Edge
1105,c_313,2025-09-19 14:39:16,tiktok_ads,loan_cmp1,CO,mobile,popup,0.97,21.107.126.245,Chrome
204,c_21,2025-09-19 16:01:54,facebook_ads,lookalike,VN,desktop,homepage,1.46,128.140.249.189,Chrome
1172,c_350,2025-09-19 17:01:14,facebook_ads,loan_cmp2,KZ,tablet,native_widget,0.13,228.163.116.70,Firefox
716,c_240,2025-09-19 17:02:38,network_x,cashback_promo,MX,mobile,blog,0.25,138.102.78.177,Chrome
896,c_407,2025-09-19 18:24:26,email_aff,lookalike,VN,mobile,popup,0.6,196.248.166.62,Android WebView
785,c_358,2025-09-19 18:47:18,tiktok_ads,loan_cmp1,VN,mobile,comparison,1.15,127.172.193.243,Android WebView
298,c_289,2025-09-19 19:35:33,botnet_01,loan_cmp1,MX,mobile,native_widget,0.84,10.10.10.10,Android WebView
711,c_163,2025-09-19 19:41:20,tiktok_ads,loan_cmp2,CO,desktop,popup,0.4,213.118.226.192,Firefox
45,c_145,2025-09-19 20:02:04,network_x,brand_search,CO,desktop,popup,0.6,167.91.202.90,Firefox
879,c_342,2025-09-19 20:19:10,tiktok_ads,brand_search,CO,mobile,native_widget,0.88,233.94.199.251,Safari
1040,c_352,2025-09-19 20:37:17,email_aff,display_ret,CO,mobile,homepage,1.09,251.90.81.118,Edge
78,c_136,2025-09-19 21:01:23,google_ads,cashback_promo,VN,mobile,comparison,0.84,43.27.69.148,Firefox
1081,c_387,2025-09-19 22:28:33,facebook_ads,cashback_promo,CO,tablet,native_widget,0.17,180.38.208.148,Firefox
915,c_460,2025-09-19 23:10:02,google_ads,display_ret,KZ,desktop,comparison,0.53,24.35.83.70,Android WebView
485,c_226,2025-09-19 23:53:18,email_aff,loan_cmp1,MX,desktop,blog,0.48,192.204.56.208,Chrome
972,c_245,2025-09-20 00:39:55,facebook_ads,cashback_promo,MX,desktop,blog,0.19,105.164.117.27,Chrome
1065,c_239,2025-09-20 00:52:25,facebook_ads,display_ret,CO,desktop,native_widget,0.44,216.34.189.220,Firefox
284,c_34,2025-09-20 01:01:36,botnet_01,brand_search,VN,desktop,popup,0.69,10.10.10.10,Android WebView
1169,c_494,2025-09-20 01:05:56,google_ads,lookalike,KZ,desktop,native_widget,1.29,108.23.62.13,Chrome
689,c_172,2025-09-20 01:22:27,tiktok_ads,loan_cmp2,KZ,desktop,native_widget,1.32,139.205.125.73,Edge
897,c_199,2025-09-20 02:01:13,facebook_ads,display_ret,MX,mobile,native_widget,1.09,208.246.81.150,Android WebView
481,c_2,2025-09-20 02:18:40,google_ads,loan_cmp1,CO,mobile,homepage,0.28,245.58.198.211,Safari
71,c_10,2025-09-20 02:21:52,tiktok_ads,display_ret,KZ,desktop,blog,0.25,73.17.9.203,Firefox
465,c_165,2025-09-20 02:26:42,tiktok_ads,brand_search,CO,mobile,comparison,1.27,191.112.253.61,Chrome
528,c_385,2025-09-20 02:58:45,email_aff,lookalike,CO,tablet,popup,0.45,156.5.120.21,Safari
519,c_349,2025-09-20 03:08:52,tiktok_ads,loan_cmp1,MX,desktop,popup,0.47,1.167.96.218,Chrome
997,c_109,2025-09-20 04:28:28,network_x,display_ret,MX,mobile,homepage,0.19,189.81.108.65,Firefox
332,c_420,2025-09-20 05:36:16,email_aff,display_ret,CO,mobile,blog,0.07,211.192.44.29,Firefox
1189,c_132,2025-09-20 05:52:28,network_x,brand_search,VN,mobile,native_widget,1.22,220.253.119.72,Edge
178,c_196,2025-09-20 08:30:20,network_x,cashback_promo,CO,mobile,native_widget,0.72,21.42.141.113,Chrome
296,c_81,2025-09-20 09:44:20,google_ads,brand_search,MX,desktop,popup,1.29,63.49.76.112,Android WebView
686,c_464,2025-09-20 09:47:13,tiktok_ads,lookalike,CO,tablet,blog,0.75,31.58.104.170,Safari
636,c_62,2025-09-20 09:50:18,email_aff,loan_cmp1,VN,mobile,homepage,0.97,81.42.204.112,Firefox
835,c_437,2025-09-20 11:16:21,facebook_ads,loan_cmp1,VN,desktop,native_widget,0.06,53.18.215.236,Firefox
202,c_217,2025-09-20 11:19:45,email_aff,cashback_promo,MX,mobile,comparison,1.36,185.21.196.178,Chrome
760,c_317,2025-09-20 13:09:21,email_aff,brand_search,CO,desktop,homepage,1.18,178.245.123.86,Firefox
872,c_261,2025-09-20 13:31:32,google_ads,loan_cmp2,MX,desktop,popup,1.01,19.47.136.23,Android WebView
1042,c_204,2025-09-20 14:41:19,tiktok_ads,display_ret,MX,desktop,homepage,0.25,254.219.79.250,Safari
14,c_225,2025-09-20 15:06:24,google_ads,cashback_promo,MX,desktop,homepage,0.14,186.52.12.254,Safari
13,c_473,2025-09-20 15:16:56,facebook_ads,brand_search,MX,mobile,homepage,0.49,198.200.155.137,Android WebView
1137,c_434,2025-09-20 15:22:52,google_ads,brand_search,MX,tablet,popup,1.31,116.167.28.192,Chrome
46,c_39,2025-09-20 15:29:31,facebook_ads,loan_cmp1,MX,mobile,blog,1.16,127.105.167.1,Firefox
523,c_312,2025-09-20 17:07:26,email_aff,cashback_promo,MX,mobile,native_widget,1.24,16.165.149.207,Chrome
454,c_109,2025-09-20 17:22:12,email_aff,cashback_promo,MX,desktop,homepage,0.71,20.79.146.111,Safari
797,c_234,2025-09-20 18:10:53,tiktok_ads,lookalike,MX,mobile,homepage,0.36,84.61.125.200,Firefox
410,c_159,2025-09-20 18:48:28,network_x,display_ret,MX,mobile,popup,0.09,149.138.110.78,Android WebView
641,c_314,2025-09-20 18:57:54,google_ads,loan_cmp2,MX,desktop,comparison,0.34,37.178.162.75,Chrome
48,c_80,2025-09-20 19:55:26,tiktok_ads,lookalike,KZ,desktop,comparison,0.96,14.143.159.1,Android WebView
551,c_169,2025-09-20 20:24:55,facebook_ads,loan_cmp1,CO,mobile,native_widget,0.98,94.58.237.155,Safari
1097,c_109,2025-09-20 20:58:19,facebook_ads,cashback_promo,VN,tablet,popup,1.17,187.170.52.63,Android WebView
891,c_343,2025-09-20 21:24:48,google_ads,loan_cmp1,CO,desktop,native_widget,0.85,100.252.214.77,Edge
421,c_230,2025-09-20 23:18:06,email_aff,cashback_promo,VN,mobile,comparison,0.58,11.103.61.68,Chrome
91,c_403,2025-09-20 23:45:14,tiktok_ads,cashback_promo,VN,tablet,native_widget,0.43,130.195.215.119,Edge
877,c_332,2025-09-21 00:32:29,email_aff,loan_cmp2,CO,tablet,native_widget,1.19,169.116.141.162,Edge
518,c_281,2025-09-21 01:33:49,facebook_ads,display_ret,VN,mobile,native_widget,0.37,247.226.105.206,Edge
25,c_497,2025-09-21 01:41:42,tiktok_ads,lookalike,KZ,desktop,native_widget,0.44,67.128.18.25,Safari
503,c_212,2025-09-21 02:30:45,facebook_ads,cashback_promo,MX,mobile,blog,0.86,50.222.167.20,Chrome
294,c_214,2025-09-21 03:05:08,facebook_ads,cashback_promo,KZ,mobile,comparison,0.2,65.191.217.51,Edge
613,c_460,2025-09-21 03:10:34,google_ads,loan_cmp2,CO,mobile,homepage,1.49,48.86.149.188,Edge
667,c_91,2025-09-21 03:41:06,facebook_ads,display_ret,VN,mobile,popup,1.01,168.45.196.137,Chrome
73,c_320,2025-09-21 04:18:44,email_aff,lookalike,VN,desktop,comparison,1.23,123.78.154.62,Edge
480,c_74,2025-09-21 05:29:42,tiktok_ads,brand_search,VN,mobile,popup,0.78,162.46.237.196,Firefox
952,c_227,2025-09-21 06:48:44,google_ads,loan_cmp1,CO,desktop,comparison,1.42,246.60.88.27,Edge
199,c_302,2025-09-21 07:01:19,google_ads,loan_cmp1,VN,desktop,homepage,0.75,70.90.4.126,Safari
596,c_343,2025-09-21 07:13:08,facebook_ads,brand_search,MX,desktop,native_widget,1.43,85.93.20.61,Edge
1100,c_498,2025-09-21 07:31:15,google_ads,loan_cmp1,MX,desktop,homepage,1.45,194.218.226.14,Edge
649,c_331,2025-09-21 07:39:23,tiktok_ads,loan_cmp1,MX,desktop,homepage,1.12,199.102.136.77,Android WebView
326,c_62,2025-09-21 08:31:38,email_aff,brand_search,CO,mobile,native_widget,1.05,124.144.25.54,Edge
1163,c_112,2025-09-21 09:02:28,facebook_ads,loan_cmp1,CO,desktop,blog,0.5,26.250.189.220,Firefox
318,c_69,2025-09-21 09:07:08,google_ads,cashback_promo,MX,mobile,homepage,0.56,52.88.153.237,Android WebView
766,c_487,2025-09-21 09:14:30,google_ads,loan_cmp2,VN,mobile,homepage,0.39,54.74.112.95,Android WebView
1014,c_362,2025-09-21 09:30:27,facebook_ads,cashback_promo,MX,mobile,native_widget,1.47,166.47.72.7,Safari
1117,c_137,2025-09-21 10:04:04,google_ads,lookalike,CO,desktop,comparison,0.55,46.198.166.49,Firefox
1032,c_341,2025-09-21 10:38:09,facebook_ads,cashback_promo,VN,mobile,homepage,0.73,236.244.226.74,Firefox
735,c_254,2025-09-21 10:45:36,facebook_ads,loan_cmp1,MX,mobile,popup,1.35,134.107.49.73,Safari
448,c_432,2025-09-21 11:07:05,tiktok_ads,loan_cmp2,MX,mobile,homepage,0.79,45.77.177.87,Edge
918,c_277,2025-09-21 13:30:21,facebook_ads,display_ret,CO,mobile,popup,1.38,188.125.110.37,Android WebView
923,c_255,2025-09-21 14:03:59,google_ads,loan_cmp1,KZ,mobile,homepage,1.43,185.69.253.70,Firefox
899,c_356,2025-09-21 15:53:03,botnet_01,display_ret,MX,desktop,homepage,0.38,10.10.10.10,Android WebView
82,c_1,2025-09-21 15:59:05,network_x,lookalike,CO,desktop,homepage,1.21,117.154.169.35,Edge
1195,c_492,2025-09-21 16:30:30,email_aff,loan_cmp2,CO,desktop,blog,1.27,171.206.131.174,Firefox
830,c_74,2025-09-21 17:06:36,tiktok_ads,cashback_promo,VN,desktop,homepage,0.12,89.249.192.24,Chrome
268,c_356,2025-09-21 17:21:47,google_ads,lookalike,MX,desktop,blog,0.19,74.46.13.165,Safari
246,c_42,2025-09-21 20:33:47,network_x,loan_cmp1,MX,desktop,popup,1.25,68.243.129.92,Android WebView
220,c_219,2025-09-21 20:42:47,tiktok_ads,lookalike,MX,desktop,popup,0.24,147.30.78.251,Edge
342,c_433,2025-09-21 21:11:52,email_aff,lookalike,MX,tablet,native_widget,0.15,29.127.19.171,Safari
166,c_121,2025-09-21 21:15:59,email_aff,cashback_promo,CO,desktop,homepage,0.78,244.226.253.142,Edge
698,c_421,2025-09-21 21:26:39,facebook_ads,display_ret,MX,mobile,comparison,0.4,156.155.51.64,Edge
56,c_389,2025-09-21 21:35:09,google_ads,lookalike,CO,desktop,native_widget,1.07,179.103.166.192,Edge
995,c_465,2025-09-21 22:04:13,network_x,lookalike,MX,mobile,native_widget,0.93,219.136.231.8,Edge
333,c_71,2025-09-21 22:37:51,email_aff,cashback_promo,MX,desktop,comparison,1.17,234.229.245.214,Safari
516,c_103,2025-09-21 22:54:24,network_x,display_ret,MX,tablet,popup,0.36,105.200.101.51,Safari
2,c_150,2025-09-21 23:05:04,google_ads,cashback_promo,KZ,desktop,popup,0.49,22.253.236.89,Chrome
515,c_90,2025-09-22 01:12:59,network_x,brand_search,MX,mobile,popup,1.25,197.226.110.226,Android WebView
684,c_144,2025-09-22 01:22:02,google_ads,loan_cmp1,CO,desktop,native_widget,0.68,194.230.96.182,Safari
1057,c_321,2025-09-22 01:39:29,facebook_ads,brand_search,CO,tablet,popup,1.05,76.147.89.178,Firefox
609,c_338,2025-09-22 01:39:53,google_ads,loan_cmp1,VN,mobile,popup,0.82,158.53.92.99,Firefox
427,c_1,2025-09-22 02:28:41,google_ads,cashback_promo,MX,mobile,comparison,0.36,71.222.178.201,Android WebView
833,c_77,2025-09-22 02:53:31,google_ads,lookalike,MX,mobile,popup,1.07,77.25.108.179,Android WebView
119,c_233,2025-09-22 03:45:07,botnet_01,cashback_promo,CO,tablet,native_widget,0.3,10.10.10.10,Android WebView
871,c_165,2025-09-22 04:21:41,google_ads,loan_cmp2,CO,tablet,comparison,0.65,247.6.53.144,Safari
694,c_301,2025-09-22 04:48:43,email_aff,cashback_promo,MX,mobile,homepage,0.68,223.190.217.52,Chrome
1126,c_315,2025-09-22 05:07:23,tiktok_ads,lookalike,CO,desktop,popup,1.21,179.129.27.195,Edge
84,c_455,2025-09-22 05:18:17,google_ads,loan_cmp1,KZ,desktop,comparison,0.07,213.49.199.81,Edge
97,c_296,2025-09-22 07:59:29,facebook_ads,cashback_promo,VN,desktop,comparison,0.63,152.246.150.69,Chrome
476,c_472,2025-09-22 09:02:54,google_ads,brand_search,KZ,desktop,comparison,0.14,60.99.62.30,Android WebView
591,c_210,2025-09-22 09:12:03,google_ads,brand_search,MX,desktop,comparison,1.49,58.174.29.163,Edge
900,c_472,2025-09-22 09:16:27,email_aff,cashback_promo,VN,desktop,blog,0.09,9.191.34.209,Firefox
415,c_251,2025-09-22 09:39:13,network_x,loan_cmp1,CO,desktop,homepage,0.93,252.219.89.72,Chrome
50,c_316,2025-09-22 10:34:48,tiktok_ads,cashback_promo,MX,desktop,comparison,0.5,212.205.220.240,Android WebView
501,c_257,2025-09-22 11:07:36,tiktok_ads,cashback_promo,MX,mobile,native_widget,1.46,197.19.130.12,Chrome
1167,c_288,2025-09-22 12:15:58,email_aff,brand_search,CO,tablet,blog,0.17,66.137.196.109,Firefox
759,c_197,2025-09-22 14:21:12,email_aff,loan_cmp2,MX,desktop,comparison,1.46,41.98.183.128,Android WebView
796,c_130,2025-09-22 15:07:51,network_x,cashback_promo,VN,desktop,popup,0.74,31.246.138.236,Android WebView
77,c_254,2025-09-22 15:19:40,google_ads,display_ret,VN,mobile,homepage,0.21,228.109.216.180,Android WebView
916,c_428,2025-09-22 15:37:14,google_ads,lookalike,MX,desktop,popup,0.63,70.140.219.41,Chrome
722,c_141,2025-09-22 16:05:11,email_aff,lookalike,MX,mobile,native_widget,1.13,37.175.91.114,Edge
101,c_318,2025-09-22 16:07:33,botnet_01,lookalike,VN,mobile,native_widget,1.47,10.10.10.10,Android WebView
320,c_118,2025-09-22 16:37:28,email_aff,brand_search,MX,mobile,homepage,0.28,165.87.141.160,Edge
522,c_399,2025-09-22 16:46:48,facebook_ads,loan_cmp2,MX,tablet,homepage,1.5,124.49.76.55,Android WebView
582,c_359,2025-09-22 16:58:28,network_x,display_ret,MX,desktop,popup,0.39,114.235.125.124,Safari
802,c_75,2025-09-22 17:15:37,facebook_ads,display_ret,MX,desktop,homepage,0.93,79.10.15.42,Android WebView
236,c_202,2025-09-22 17:50:00,facebook_ads,lookalike,CO,mobile,comparison,0.94,28.3.84.198,Firefox
1153,c_355,2025-09-22 18:32:55,network_x,display_ret,MX,tablet,comparison,1.4,118.158.191.114,Chrome
730,c_475,2025-09-22 18:43:01,google_ads,brand_search,CO,tablet,popup,0.56,17.237.75.158,Firefox
787,c_343,2025-09-22 18:46:59,tiktok_ads,loan_cmp1,CO,mobile,popup,0.97,114.155.245.111,Chrome
509,c_324,2025-09-22 19:00:16,network_x,display_ret,CO,mobile,comparison,0.19,34.53.249.136,Safari
1166,c_305,2025-09-22 19:03:02,facebook_ads,lookalike,KZ,desktop,native_widget,0.4,160.49.196.108,Android WebView
226,c_482,2025-09-22 19:57:33,network_x,brand_search,MX,mobile,popup,1.17,105.147.26.52,Android WebView
642,c_287,2025-09-22 19:59:57,facebook_ads,cashback_promo,VN,tablet,homepage,0.77,56.135.118.217,Android WebView
1198,c_3,2025-09-22 20:39:14,botnet_01,loan_cmp2,CO,tablet,native_widget,0.41,10.10.10.10,Android WebView
669,c_37,2025-09-22 21:12:29,network_x,loan_cmp2,CO,mobile,blog,0.08,125.161.66.30,Edge
954,c_376,2025-09-22 21:36:38,google_ads,cashback_promo,MX,mobile,native_widget,1.0,133.79.50.132,Firefox
493,c_400,2025-09-22 23:27:11,google_ads,loan_cmp2,MX,desktop,blog,0.61,200.157.231.92,Edge
33,c_278,2025-09-22 23:31:04,email_aff,lookalike,MX,desktop,native_widget,0.55,220.69.47.241,Edge
164,c_264,2025-09-23 00:03:27,tiktok_ads,display_ret,KZ,desktop,homepage,0.64,158.121.55.144,Edge
1004,c_328,2025-09-23 00:18:48,botnet_01,brand_search,MX,mobile,popup,1.03,10.10.10.10,Android WebView
564,c_6,2025-09-23 00:37:31,tiktok_ads,loan_cmp2,VN,desktop,blog,1.03,148.103.24.112,Edge
500,c_472,2025-09-23 00:54:00,email_aff,loan_cmp2,MX,mobile,popup,1.24,145.145.195.190,Firefox
349,c_7,2025-09-23 00:55:27,tiktok_ads,lookalike,VN,desktop,native_widget,1.21,163.179.212.37,Safari
601,c_280,2025-09-23 02:33:35,network_x,display_ret,VN,mobile,popup,0.22,29.151.245.14,Chrome
888,c_236,2025-09-23 02:36:34,tiktok_ads,cashback_promo,MX,desktop,native_widget,1.18,95.13.28.250,Edge
1013,c_304,2025-09-23 03:01:06,tiktok_ads,cashback_promo,VN,mobile,comparison,1.09,43.99.104.116,Firefox
439,c_465,2025-09-23 04:01:46,email_aff,loan_cmp2,CO,desktop,homepage,1.05,197.171.25.18,Android WebView
163,c_67,2025-09-23 05:20:01,tiktok_ads,loan_cmp1,CO,desktop,blog,0.58,35.98.215.30,Edge
201,c_414,2025-09-23 05:27:55,facebook_ads,display_ret,MX,desktop,comparison,1.19,138.80.144.182,Safari
492,c_492,2025-09-23 05:30:10,email_aff,brand_search,MX,mobile,homepage,1.48,100.117.118.7,Edge
464,c_246,2025-09-23 05:33:28,facebook_ads,lookalike,KZ,desktop,popup,1.24,42.117.161.178,Edge
374,c_44,2025-09-23 05:42:46,facebook_ads,display_ret,VN,desktop,popup,0.48,112.129.246.89,Safari
188,c_466,2025-09-23 05:42:47,google_ads,loan_cmp1,VN,mobile,comparison,0.55,22.171.165.189,Chrome
104,c_108,2025-09-23 06:31:50,google_ads,display_ret,VN,mobile,blog,0.14,15.120.241.4,Android WebView
130,c_166,2025-09-23 06:56:43,tiktok_ads,loan_cmp2,CO,mobile,blog,0.2,203.61.195.123,Chrome
330,c_123,2025-09-23 07:33:17,google_ads,lookalike,MX,desktop,comparison,0.59,60.116.75.122,Firefox
634,c_444,2025-09-23 07:56:55,facebook_ads,brand_search,VN,mobile,homepage,0.93,14.91.153.77,Android WebView
788,c_468,2025-09-23 08:40:50,network_x,loan_cmp1,MX,tablet,homepage,0.79,29.189.198.207,Safari
446,c_282,2025-09-23 08:47:38,network_x,brand_search,CO,desktop,comparison,1.07,96.158.77.235,Safari
1041,c_275,2025-09-23 09:34:34,tiktok_ads,cashback_promo,VN,mobile,native_widget,0.17,113.107.120.186,Safari
81,c_393,2025-09-23 09:36:00,facebook_ads,loan_cmp1,MX,mobile,comparison,0.21,149.90.110.164,Chrome
435,c_224,2025-09-23 09:58:12,google_ads,brand_search,CO,desktop,native_widget,0.81,74.251.39.122,Android WebView
87,c_113,2025-09-23 11:20:06,facebook_ads,loan_cmp2,VN,desktop,native_widget,1.14,10.202.211.110,Safari
948,c_164,2025-09-23 12:20:06,facebook_ads,cashback_promo,CO,desktop,native_widget,0.1,106.76.40.19,Chrome
471,c_197,2025-09-23 12:33:32,network_x,display_ret,MX,tablet,blog,0.22,110.97.18.71,Chrome
941,c_325,2025-09-23 12:51:49,tiktok_ads,loan_cmp2,VN,desktop,homepage,0.91,133.208.7.51,Chrome
1138,c_32,2025-09-23 14:04:57,facebook_ads,display_ret,KZ,mobile,native_widget,0.36,176.203.250.116,Firefox
213,c_32,2025-09-23 14:39:16,google_ads,lookalike,CO,tablet,native_widget,1.1,162.4.156.102,Safari
260,c_366,2025-09-23 15:34:31,network_x,loan_cmp2,CO,desktop,comparison,0.44,119.159.206.34,Safari
102,c_410,2025-09-23 15:37:56,google_ads,display_ret,MX,mobile,homepage,0.74,135.14.79.117,Chrome
903,c_152,2025-09-23 17:23:33,network_x,loan_cmp1,VN,desktop,comparison,0.6,120.70.156.95,Firefox
461,c_461,2025-09-23 17:42:52,network_x,display_ret,VN,desktop,blog,0.53,183.81.174.152,Firefox
42,c_69,2025-09-23 18:31:43,facebook_ads,brand_search,CO,desktop,native_widget,1.19,109.181.42.186,Safari
740,c_378,2025-09-23 20:15:36,email_aff,brand_search,MX,mobile,comparison,0.42,21.229.171.223,Android WebView
795,c_153,2025-09-23 20:19:03,email_aff,display_ret,MX,tablet,homepage,0.14,20.237.2.88,Firefox
1019,c_300,2025-09-23 20:41:14,facebook_ads,cashback_promo,CO,desktop,comparison,0.44,13.71.16.225,Android WebView
812,c_349,2025-09-23 21:30:30,google_ads,cashback_promo,CO,desktop,comparison,0.98,134.129.8.225,Firefox
393,c_329,2025-09-23 21:37:33,google_ads,lookalike,VN,mobile,popup,1.18,226.237.248.112,Chrome
59,c_205,2025-09-23 22:25:19,google_ads,lookalike,MX,desktop,homepage,0.27,118.144.8.132,Edge
496,c_412,2025-09-23 22:32:29,facebook_ads,display_ret,MX,desktop,native_widget,0.25,130.84.20.187,Firefox
962,c_376,2025-09-23 22:50:56,google_ads,cashback_promo,MX,mobile,blog,0.16,142.20.124.13,Firefox
653,c_420,2025-09-23 23:16:37,botnet_01,loan_cmp1,CO,mobile,blog,0.27,10.10.10.10,Android WebView
747,c_161,2025-09-23 23:37:33,network_x,cashback_promo,MX,mobile,blog,0.54,42.12.65.234,Chrome
661,c_489,2025-09-24 01:28:42,facebook_ads,display_ret,VN,mobile,comparison,0.65,116.92.138.166,Chrome
176,c_62,2025-09-24 01:32:22,tiktok_ads,loan_cmp2,VN,mobile,blog,0.95,13.213.218.242,Android WebView
1178,c_382,2025-09-24 02:04:06,tiktok_ads,brand_search,VN,desktop,popup,1.1,149.30.90.148,Firefox
35,c_100,2025-09-24 02:39:00,google_ads,display_ret,CO,mobile,homepage,1.04,16.24.80.247,Safari
194,c_221,2025-09-24 03:03:25,tiktok_ads,loan_cmp1,CO,mobile,popup,0.76,158.82.147.159,Edge
16,c_53,2025-09-24 03:31:28,tiktok_ads,loan_cmp2,MX,mobile,comparison,1.11,24.69.116.98,Firefox
1023,c_450,2025-09-24 04:54:53,network_x,cashback_promo,CO,desktop,comparison,1.5,66.61.78.41,Safari
631,c_206,2025-09-24 05:21:16,email_aff,brand_search,MX,mobile,popup,1.02,102.235.87.196,Edge
543,c_483,2025-09-24 06:25:47,network_x,brand_search,MX,mobile,comparison,0.68,205.68.46.78,Android WebView
530,c_486,2025-09-24 06:48:22,google_ads,cashback_promo,MX,desktop,native_widget,1.08,198.115.117.205,Chrome
173,c_467,2025-09-24 06:57:12,google_ads,brand_search,MX,tablet,native_widget,0.67,137.99.149.73,Edge
939,c_242,2025-09-24 08:02:04,facebook_ads,cashback_promo,VN,mobile,comparison,0.42,153.31.21.219,Chrome
20,c_9,2025-09-24 08:08:19,facebook_ads,lookalike,VN,mobile,homepage,0.17,200.164.166.104,Edge
664,c_453,2025-09-24 08:09:37,google_ads,cashback_promo,MX,mobile,native_widget,0.81,238.65.241.75,Firefox
286,c_203,2025-09-24 09:35:40,email_aff,loan_cmp1,MX,desktop,blog,0.38,68.197.139.56,Firefox
534,c_99,2025-09-24 09:40:12,google_ads,brand_search,MX,mobile,popup,0.8,27.211.109.76,Edge
1144,c_471,2025-09-24 09:48:39,google_ads,display_ret,VN,desktop,comparison,0.86,49.209.172.10,Edge
913,c_47,2025-09-24 10:08:11,tiktok_ads,cashback_promo,VN,mobile,comparison,0.83,176.67.174.225,Safari
569,c_276,2025-09-24 11:18:53,tiktok_ads,cashback_promo,MX,mobile,popup,0.18,249.183.217.80,Safari
697,c_219,2025-09-24 12:02:36,email_aff,lookalike,VN,mobile,homepage,0.55,111.101.119.76,Edge
240,c_48,2025-09-24 12:42:14,google_ads,lookalike,CO,mobile,homepage,0.79,156.165.7.196,Android WebView
264,c_120,2025-09-24 15:00:40,email_aff,loan_cmp1,VN,mobile,homepage,0.48,21.84.211.211,Edge
347,c_43,2025-09-24 15:57:13,tiktok_ads,loan_cmp2,CO,tablet,popup,0.63,205.66.37.177,Safari
580,c_352,2025-09-24 16:07:06,tiktok_ads,loan_cmp2,CO,desktop,blog,0.57,162.229.30.71,Firefox
1162,c_455,2025-09-24 16:14:25,google_ads,loan_cmp2,CO,tablet,blog,0.34,227.145.156.14,Safari
844,c_424,2025-09-24 16:51:32,network_x,loan_cmp2,MX,tablet,popup,0.25,193.233.3.236,Firefox
921,c_325,2025-09-24 16:57:12,google_ads,loan_cmp2,MX,mobile,native_widget,1.47,48.248.17.111,Edge
352,c_84,2025-09-24 17:09:59,botnet_01,loan_cmp2,MX,desktop,popup,0.35,10.10.10.10,Android WebView
118,c_46,2025-09-24 17:44:12,facebook_ads,brand_search,CO,desktop,popup,1.18,70.211.158.199,Safari
49,c_54,2025-09-24 18:23:23,tiktok_ads,brand_search,KZ,tablet,popup,0.54,122.92.164.90,Safari
72,c_94,2025-09-24 19:39:52,google_ads,loan_cmp1,VN,tablet,native_widget,0.35,227.35.1.40,Edge
553,c_64,2025-09-24 19:55:43,facebook_ads,loan_cmp1,MX,mobile,comparison,0.92,11.97.102.186,Firefox
917,c_362,2025-09-24 20:04:58,google_ads,cashback_promo,KZ,mobile,blog,0.27,20.139.96.124,Firefox
128,c_301,2025-09-24 20:55:04,email_aff,cashback_promo,VN,desktop,comparison,0.4,121.46.160.207,Edge
181,c_200,2025-09-24 21:20:16,google_ads,lookalike,CO,mobile,comparison,1.44,21.232.58.159,Edge
1103,c_472,2025-09-24 21:20:30,email_aff,loan_cmp1,VN,tablet,popup,1.11,207.157.67.203,Firefox
663,c_290,2025-09-24 23:43:15,facebook_ads,lookalike,MX,mobile,native_widget,0.27,30.126.97.24,Edge
